convective_available_potential_energy,k_index,cross_totals_index,vertical_totals_index,lifted_index,showalter_index,temp_1000_hpa,dewpoint_1000_hpa,temp_850_hpa,dewpoint_850_hpa,temp_700_hpa,dewpoint_700_hpa,temp_500_hpa,dewpoint_500_hpa,rain
1.39,24.7,17.1,23.1,0.83,3.39,26.2,20.2,17.6,11.6,9.0,-1.0,-5.5,23.5,0
1.39,24.7,17.1,23.1,0.83,3.39,26.2,20.2,17.6,11.6,9.0,-1.0,-5.5,23.5,0
62.32,34.1,19.4,24.1,0.32,0.79,25.8,21.0,18.6,13.9,8.2,4.3,-5.5,16.5,0
62.32,34.1,19.4,24.1,0.32,0.79,25.8,21.0,18.6,13.9,8.2,4.3,-5.5,16.5,0
622.98,33.1,19.7,25.7,-2.18,0.06,26.6,21.9,19.4,13.4,10.0,4.0,-6.3,-8.3,1
622.98,33.1,19.7,25.7,-2.18,0.06,26.6,21.9,19.4,13.4,10.0,4.0,-6.3,-8.3,1
186.42,33.6,16.9,27.9,-2.1,1.65,25.0,21.4,20.8,9.8,9.6,5.5,-7.1,-8.8,1
186.42,33.6,16.9,27.9,-2.1,1.65,25.0,21.4,20.8,9.8,9.6,5.5,-7.1,-8.8,1
368.59,31.5,20.3,24.5,-2.01,0.09,25.0,21.7,18.2,14.0,10.6,3.6,-6.3,-9.0,1
368.59,31.5,20.3,24.5,-2.01,0.09,25.0,21.7,18.2,14.0,10.6,3.6,-6.3,-9.0,0
43.4,31.9,20.3,23.1,0.02,0.42,25.6,21.2,17.6,14.8,9.4,3.4,-5.5,13.5,1
43.4,31.9,20.3,23.1,0.02,0.42,25.6,21.2,17.6,14.8,9.4,3.4,-5.5,13.5,0
337.85,26.1,17.9,23.9,-1.63,2.35,24.6,21.9,18.2,12.2,9.6,-0.4,-5.7,20.7,0
337.85,26.1,17.9,23.9,-1.63,2.35,24.6,21.9,18.2,12.2,9.6,-0.4,-5.7,20.7,0
0.0,24.3,17.3,23.3,1.33,3.03,24.2,20.0,18.0,12.0,9.2,-1.8,-5.3,19.3,0
0.0,24.3,17.3,23.3,1.33,3.03,24.2,20.0,18.0,12.0,9.2,-1.8,-5.3,19.3,0
0.75,29.6,14.1,24.1,1.48,5.37,25.2,19.2,18.6,8.6,9.0,5.9,-5.5,12.5,0
0.75,29.6,14.1,24.1,1.48,5.37,25.2,19.2,18.6,8.6,9.0,5.9,-5.5,12.5,1
54.26,38.0,20.7,23.3,-0.26,0.02,24.8,21.1,17.6,15.0,8.0,7.7,-5.7,-8.1,0
54.26,38.0,20.7,23.3,-0.26,0.02,24.8,21.1,17.6,15.0,8.0,7.7,-5.7,-8.1,0
4.62,30.7,18.7,25.7,0.02,1.12,25.6,19.6,19.0,12.0,9.8,2.8,-6.7,-9.0,1
4.62,30.7,18.7,25.7,0.02,1.12,25.6,19.6,19.0,12.0,9.8,2.8,-6.7,-9.0,1
415.58,30.0,20.8,22.7,-1.65,0.12,24.2,22.1,17.2,15.3,11.6,3.6,-5.5,-7.1,1
415.58,30.0,20.8,22.7,-1.65,0.12,24.2,22.1,17.2,15.3,11.6,3.6,-5.5,-7.1,1
359.52,37.9,21.6,24.5,-2.5,-1.07,24.8,22.6,18.0,15.1,8.4,6.7,-6.5,11.4,1
359.52,37.9,21.6,24.5,-2.5,-1.07,24.8,22.6,18.0,15.1,8.4,6.7,-6.5,11.4,0
0.1,16.2,17.6,21.7,1.07,3.95,24.8,19.8,15.6,11.5,10.0,-7.0,-6.1,13.1,0
0.1,16.2,17.6,21.7,1.07,3.95,24.8,19.8,15.6,11.5,10.0,-7.0,-6.1,13.1,0
0.0,5.7,2.9,22.9,5.38,13.13,23.8,15.8,17.8,-2.2,8.8,-6.2,-5.1,12.1,0
0.0,5.7,2.9,22.9,5.38,13.13,23.8,15.8,17.8,-2.2,8.8,-6.2,-5.1,12.1,0
0.0,33.5,18.5,21.9,1.89,2.74,26.0,20.0,16.4,13.0,8.4,7.0,-5.5,-8.5,0
0.0,33.5,18.5,21.9,1.89,2.74,26.0,20.0,16.4,13.0,8.4,7.0,-5.5,-8.5,0
0.0,37.2,20.3,23.1,1.17,0.6,25.6,19.6,17.2,14.4,7.8,7.5,-5.9,10.9,1
0.0,37.2,20.3,23.1,1.17,0.6,25.6,19.6,17.2,14.4,7.8,7.5,-5.9,10.9,0
6.74,34.1,18.1,25.1,-0.01,2.11,25.6,18.6,18.0,11.0,7.2,5.2,-7.1,11.5,0
6.74,34.1,18.1,25.1,-0.01,2.11,25.6,18.6,18.0,11.0,7.2,5.2,-7.1,11.5,0
34.92,28.9,15.3,26.3,-0.93,3.63,27.2,20.2,19.6,8.6,9.0,3.0,-6.7,10.0,0
34.92,28.9,15.3,26.3,-0.93,3.63,27.2,20.2,19.6,8.6,9.0,3.0,-6.7,10.0,0
21.01,14.9,14.3,22.3,0.7,5.91,24.6,22.7,17.6,9.6,10.6,-6.4,-4.7,19.7,0
21.01,14.9,14.3,22.3,0.7,5.91,24.6,22.7,17.6,9.6,10.6,-6.4,-4.7,19.7,0
0.0,8.5,14.7,21.7,2.33,5.98,25.8,18.8,16.8,9.8,11.2,11.8,-4.9,10.9,0
0.0,8.5,14.7,21.7,2.33,5.98,25.8,18.8,16.8,9.8,11.2,11.8,-4.9,10.9,0
0.0,2.3,15.9,22.9,3.14,4.54,25.8,17.8,17.4,10.4,11.6,19.4,-5.5,10.5,0
0.0,2.3,15.9,22.9,3.14,4.54,25.8,17.8,17.4,10.4,11.6,19.4,-5.5,10.5,0
0.0,33.4,19.5,24.5,1.66,1.18,25.6,17.6,17.4,12.4,8.8,5.3,-7.1,-7.1,0
0.0,33.4,19.5,24.5,1.66,1.18,25.6,17.6,17.4,12.4,8.8,5.3,-7.1,-7.1,0
0.0,28.7,17.5,22.1,2.49,3.3,25.0,20.0,17.2,12.6,10.2,4.2,-4.9,10.9,0
0.0,28.7,17.5,22.1,2.49,3.3,25.0,20.0,17.2,12.6,10.2,4.2,-4.9,10.9,0
1.35,30.5,17.1,23.1,2.31,3.15,25.6,19.6,18.2,12.2,10.2,5.4,-4.9,-9.6,1
1.35,30.5,17.1,23.1,2.31,3.15,25.6,19.6,18.2,12.2,10.2,5.4,-4.9,-9.6,1
16.99,34.4,21.3,21.7,0.03,-0.1,25.8,20.8,16.6,16.2,10.2,6.7,-5.1,-8.8,1
16.99,34.4,21.3,21.7,0.03,-0.1,25.8,20.8,16.6,16.2,10.2,6.7,-5.1,-8.8,1
607.91,37.9,22.5,24.7,-3.95,-1.59,25.0,23.1,17.2,15.0,9.0,7.2,-7.5,-8.2,0
607.91,37.9,22.5,24.7,-3.95,-1.59,25.0,23.1,17.2,15.0,9.0,7.2,-7.5,-8.2,0
500.03,31.8,21.0,25.7,-2.82,-0.9,26.0,22.4,18.8,14.1,11.0,3.0,-6.9,27.9,0
500.03,31.8,21.0,25.7,-2.82,-0.9,26.0,22.4,18.8,14.1,11.0,3.0,-6.9,27.9,0
142.79,14.5,20.1,22.9,-0.5,0.71,26.2,20.2,17.4,14.6,12.0,11.0,-5.5,15.5,0
142.79,14.5,20.1,22.9,-0.5,0.71,26.2,20.2,17.4,14.6,12.0,11.0,-5.5,15.5,0
0.0,7.4,19.0,23.9,1.81,1.68,25.8,17.8,17.4,12.5,12.0,17.0,-6.5,13.5,0
0.0,7.4,19.0,23.9,1.81,1.68,25.8,17.8,17.4,12.5,12.0,17.0,-6.5,13.5,0
0.0,0.7,14.9,22.9,4.3,5.23,24.8,16.8,17.8,9.8,12.8,19.2,-5.1,14.1,0
0.0,0.7,14.9,22.9,4.3,5.23,24.8,16.8,17.8,9.8,12.8,19.2,-5.1,14.1,0
0.0,12.9,10.9,22.9,3.55,8.27,25.8,17.8,18.0,6.0,10.2,-5.8,-4.9,16.9,0
0.0,12.9,10.9,22.9,3.55,8.27,25.8,17.8,18.0,6.0,10.2,-5.8,-4.9,16.9,0
0.73,31.8,18.2,22.5,0.58,2.62,25.8,20.8,17.2,12.9,8.4,4.8,-5.3,19.3,0
0.73,31.8,18.2,22.5,0.58,2.62,25.8,20.8,17.2,12.9,8.4,4.8,-5.3,19.3,0
0.0,31.6,18.5,22.9,2.41,2.31,25.0,18.0,17.2,12.8,9.4,5.3,-5.7,18.7,0
0.0,31.6,18.5,22.9,2.41,2.31,25.0,18.0,17.2,12.8,9.4,5.3,-5.7,18.7,0
6.45,25.5,18.9,23.3,0.68,1.74,25.6,19.6,17.6,13.2,10.8,-0.2,-5.7,15.7,0
6.45,25.5,18.9,23.3,0.68,1.74,25.6,19.6,17.6,13.2,10.8,-0.2,-5.7,15.7,0
0.0,23.5,19.9,23.9,0.84,0.76,25.4,19.4,17.6,13.6,11.2,-2.8,-6.3,18.3,0
0.0,23.5,19.9,23.9,0.84,0.76,25.4,19.4,17.6,13.6,11.2,-2.8,-6.3,18.3,0
0.18,34.4,18.5,23.5,1.03,1.84,26.6,18.6,18.2,13.2,8.8,6.5,-5.3,26.3,0
0.18,34.4,18.5,23.5,1.03,1.84,26.6,18.6,18.2,13.2,8.8,6.5,-5.3,26.3,0
131.71,29.5,18.7,24.7,-0.76,1.3,26.8,20.8,18.8,12.8,10.8,2.8,-5.9,10.7,0
131.71,29.5,18.7,24.7,-0.76,1.3,26.8,20.8,18.8,12.8,10.8,2.8,-5.9,10.7,0
0.0,19.9,18.9,24.9,0.49,1.84,25.6,17.6,17.0,11.0,11.0,-5.0,-7.9,-8.2,0
0.0,19.9,18.9,24.9,0.49,1.84,25.6,17.6,17.0,11.0,11.0,-5.0,-7.9,-8.2,0
0.4,19.1,17.3,24.3,0.51,2.98,25.4,19.4,17.8,10.8,9.8,-6.2,-6.5,-9.2,0
0.4,19.1,17.3,24.3,0.51,2.98,25.4,19.4,17.8,10.8,9.8,-6.2,-6.5,-9.2,0
0.0,34.9,17.1,23.1,3.53,3.23,27.0,17.0,18.0,12.0,7.8,7.6,-5.1,14.1,0
0.0,34.9,17.1,23.1,3.53,3.23,27.0,17.0,18.0,12.0,7.8,7.6,-5.1,14.1,1
0.0,38.5,20.1,24.7,1.26,-0.07,24.0,20.3,19.0,14.4,8.4,7.8,-5.7,10.7,0
0.0,38.5,20.1,24.7,1.26,-0.07,24.0,20.3,19.0,14.4,8.4,7.8,-5.7,10.7,0
40.24,24.9,15.7,24.7,-0.86,4.11,23.8,20.9,18.2,9.2,9.8,0.8,-6.5,-9.6,0
40.24,24.9,15.7,24.7,-0.86,4.11,23.8,20.9,18.2,9.2,9.8,0.8,-6.5,-9.6,0
0.0,-7.1,7.7,24.7,3.43,9.66,25.2,17.2,18.2,1.2,12.6,20.4,-6.5,11.2,0
0.0,-7.1,7.7,24.7,3.43,9.66,25.2,17.2,18.2,1.2,12.6,20.4,-6.5,11.2,0
0.0,1.4,18.0,21.7,3.58,3.67,24.6,16.6,15.4,11.7,12.2,19.8,-6.3,24.3,0
0.0,1.4,18.0,21.7,3.58,3.67,24.6,16.6,15.4,11.7,12.2,19.8,-6.3,24.3,0
0.0,33.2,19.7,22.5,1.7,1.38,25.4,19.4,16.8,14.0,8.8,5.5,-5.7,10.7,0
0.0,33.2,19.7,22.5,1.7,1.38,25.4,19.4,16.8,14.0,8.8,5.5,-5.7,10.7,0
0.0,35.6,19.3,22.7,2.7,1.48,24.6,17.6,17.4,14.0,8.2,7.1,-5.3,-7.7,0
0.0,35.6,19.3,22.7,2.7,1.48,24.6,17.6,17.4,14.0,8.2,7.1,-5.3,-7.7,1
35.52,36.1,20.1,24.7,-0.45,0.52,24.6,21.3,17.6,13.0,8.4,6.8,-7.1,-7.6,1
35.52,36.1,20.1,24.7,-0.45,0.52,24.6,21.3,17.6,13.0,8.4,6.8,-7.1,-7.6,0
0.0,13.9,7.1,24.1,5.11,10.15,26.4,18.4,18.8,1.8,10.0,-2.0,-5.3,14.3,0
0.0,13.9,7.1,24.1,5.11,10.15,26.4,18.4,18.8,1.8,10.0,-2.0,-5.3,14.3,0
0.0,23.7,11.7,25.7,4.02,6.59,25.6,15.6,19.0,5.0,10.2,3.2,-6.7,12.7,0
0.0,23.7,11.7,25.7,4.02,6.59,25.6,15.6,19.0,5.0,10.2,3.2,-6.7,12.7,0
0.0,27.3,17.1,23.1,1.12,3.56,24.8,20.0,17.2,11.2,9.6,2.6,-5.9,14.9,0
0.0,27.3,17.1,23.1,1.12,3.56,24.8,20.0,17.2,11.2,9.6,2.6,-5.9,14.9,0
0.0,29.5,17.3,24.3,2.0,2.83,25.4,18.4,18.2,11.2,9.4,3.4,-6.1,12.1,0
0.0,29.5,17.3,24.3,2.0,2.83,25.4,18.4,18.2,11.2,9.4,3.4,-6.1,12.1,0
0.0,18.5,5.9,22.9,3.91,11.57,25.4,18.4,17.6,0.6,9.0,4.0,-5.3,19.3,0
0.0,18.5,5.9,22.9,3.91,11.57,25.4,18.4,17.6,0.6,9.0,4.0,-5.3,19.3,0
0.0,3.7,10.5,22.5,2.83,8.9,26.0,19.0,17.2,5.2,10.6,13.4,-5.3,29.3,0
0.0,-0.3,9.1,22.1,5.57,10.15,26.4,16.4,16.6,3.6,11.4,14.6,-5.5,21.5,0
0.0,-0.3,9.1,22.1,5.57,10.15,26.4,16.4,16.6,3.6,11.4,14.6,-5.5,21.5,0
0.0,17.9,15.1,21.1,4.91,6.13,25.2,17.2,15.8,9.8,12.4,-0.6,-5.3,22.3,0
0.0,17.9,15.1,21.1,4.91,6.13,25.2,17.2,15.8,9.8,12.4,-0.6,-5.3,22.3,0
0.0,24.9,16.7,22.7,4.83,3.96,25.8,16.8,17.2,11.2,10.8,1.8,-5.5,29.5,0
0.0,24.9,16.7,22.7,4.83,3.96,25.8,16.8,17.2,11.2,10.8,1.8,-5.5,29.5,0
0.0,5.5,4.9,25.9,9.03,10.41,25.8,9.8,19.6,-1.4,12.2,-6.8,-6.3,22.3,0
0.0,5.5,4.9,25.9,9.03,10.41,25.8,9.8,19.6,-1.4,12.2,-6.8,-6.3,22.3,0
0.0,11.3,18.3,21.7,2.25,3.12,25.6,18.6,16.0,12.6,12.0,11.0,-5.7,26.7,0
0.0,5.5,15.9,23.9,5.47,3.93,26.6,14.6,18.6,10.6,11.2,17.8,-5.3,22.3,0
0.0,5.5,15.9,23.9,5.47,3.93,26.6,14.6,18.6,10.6,11.2,17.8,-5.3,22.3,0
0.0,33.5,19.2,22.9,2.19,1.48,26.0,18.0,17.6,13.9,9.6,6.3,-5.3,17.3,0
0.0,33.5,19.2,22.9,2.19,1.48,26.0,18.0,17.6,13.9,9.6,6.3,-5.3,17.3,0
0.0,22.9,11.7,25.7,0.74,6.54,26.6,18.6,19.2,5.2,10.8,2.8,-6.5,10.2,0
0.0,22.9,11.7,25.7,0.74,6.54,26.6,18.6,19.2,5.2,10.8,2.8,-6.5,10.2,0
0.0,-4.5,10.9,24.9,2.83,7.75,25.2,19.2,17.6,3.6,13.6,19.4,-7.3,15.3,0
0.0,-4.5,10.9,24.9,2.83,7.75,25.2,19.2,17.6,3.6,13.6,19.4,-7.3,15.3,0
0.57,36.8,19.5,24.5,1.52,0.84,27.0,18.0,18.2,13.2,8.0,7.1,-6.3,12.3,0
0.57,36.8,19.5,24.5,1.52,0.84,27.0,18.0,18.2,13.2,8.0,7.1,-6.3,12.3,0
0.0,29.3,17.9,24.9,1.96,2.15,27.6,16.6,18.4,11.4,11.0,4.0,-6.5,-7.5,0
0.0,29.3,17.9,24.9,1.96,2.15,27.6,16.6,18.4,11.4,11.0,4.0,-6.5,-7.5,0
0.0,24.5,15.7,27.7,3.55,2.64,27.2,15.2,20.8,8.8,12.4,0.4,-6.9,11.9,0
0.0,24.5,15.7,27.7,3.55,2.64,27.2,15.2,20.8,8.8,12.4,0.4,-6.9,11.9,0
0.0,23.9,15.1,23.1,5.37,4.66,26.8,15.8,18.8,10.8,10.4,0.4,-4.3,27.3,0
0.0,23.9,15.1,23.1,5.37,4.66,26.8,15.8,18.8,10.8,10.4,0.4,-4.3,27.3,0
18.71,20.9,17.3,23.3,2.38,2.78,27.6,18.6,18.6,12.6,10.8,-4.2,-4.7,27.7,0
18.71,20.9,17.3,23.3,2.38,2.78,27.6,18.6,18.6,12.6,10.8,-4.2,-4.7,27.7,0
0.0,21.3,17.1,25.1,3.36,2.51,27.2,15.2,19.2,11.2,12.0,-3.0,-5.9,11.9,0
0.0,21.3,17.1,25.1,3.36,2.51,27.2,15.2,19.2,11.2,12.0,-3.0,-5.9,11.9,0
0.0,25.1,12.5,23.5,3.71,6.75,26.2,17.2,18.6,7.6,9.8,3.8,-4.9,14.9,0
0.0,25.1,12.5,23.5,3.71,6.75,26.2,17.2,18.6,7.6,9.8,3.8,-4.9,14.9,0
0.26,27.5,13.5,26.5,1.12,4.54,26.0,19.0,21.0,8.0,9.6,2.6,-5.5,10.0,0
0.26,27.5,13.5,26.5,1.12,4.54,26.0,19.0,21.0,8.0,9.6,2.6,-5.5,10.0,0
0.0,19.1,17.7,22.7,2.48,2.98,28.0,17.0,17.4,12.4,11.6,-4.4,-5.3,11.3,0
0.0,19.1,17.7,22.7,2.48,2.98,28.0,17.0,17.4,12.4,11.6,-4.4,-5.3,11.3,0
0.0,21.7,15.7,24.7,2.19,3.82,28.2,17.2,19.0,10.0,11.0,-2.0,-5.7,-9.7,0
0.0,21.7,15.7,24.7,2.19,3.82,28.2,17.2,19.0,10.0,11.0,-2.0,-5.7,-9.7,0
0.0,23.9,10.5,23.5,3.28,7.99,26.8,17.8,19.4,6.4,9.2,3.2,-4.1,15.1,0
0.0,23.9,10.5,23.5,3.28,7.99,26.8,17.8,19.4,6.4,9.2,3.2,-4.1,15.1,0
0.0,19.5,14.3,23.3,4.15,5.86,26.2,16.2,17.2,8.2,11.4,-0.6,-6.1,22.1,0
0.0,19.5,14.3,23.3,4.15,5.86,26.2,16.2,17.2,8.2,11.4,-0.6,-6.1,22.1,0
0.0,1.7,8.5,21.5,7.52,10.32,25.6,14.6,18.2,5.2,10.6,14.4,-3.3,45.3,0
0.0,1.7,8.5,21.5,7.52,10.32,25.6,14.6,18.2,5.2,10.6,14.4,-3.3,45.3,0
0.0,18.7,11.1,24.1,4.22,7.61,26.2,15.2,18.6,5.6,8.8,-2.2,-5.5,14.5,0
0.0,18.7,11.1,24.1,4.22,7.61,26.2,15.2,18.6,5.6,8.8,-2.2,-5.5,14.5,0
6.81,23.3,20.1,23.5,0.53,0.77,26.4,18.4,17.2,13.8,10.2,-3.8,-6.3,-9.2,0
6.81,23.3,20.1,23.5,0.53,0.77,26.4,18.4,17.2,13.8,10.2,-3.8,-6.3,-9.2,1
267.47,28.3,18.7,24.7,-1.9,1.38,26.8,20.8,18.6,12.6,11.0,2.0,-6.1,-6.9,1
267.47,28.3,18.7,24.7,-1.9,1.38,26.8,20.8,18.6,12.6,11.0,2.0,-6.1,-6.9,1
171.46,33.6,20.8,23.1,-1.19,-0.17,24.8,22.1,17.8,15.5,10.0,5.0,-5.3,-7.5,1
171.46,33.6,20.8,23.1,-1.19,-0.17,24.8,22.1,17.8,15.5,10.0,5.0,-5.3,-7.5,1
9.88,34.3,16.9,24.9,0.47,2.64,24.8,20.4,19.4,11.4,8.6,6.6,-5.5,11.5,1
9.88,34.3,16.9,24.9,0.47,2.64,24.8,20.4,19.4,11.4,8.6,6.6,-5.5,11.5,1
145.74,34.0,17.5,26.5,-0.9,1.46,25.0,21.0,20.6,11.6,9.0,4.9,-5.9,-8.8,1
145.74,34.0,17.5,26.5,-0.9,1.46,25.0,21.0,20.6,11.6,9.0,4.9,-5.9,-8.8,0
3.63,30.3,18.1,25.1,-0.36,1.64,25.4,19.4,19.2,12.2,10.0,3.0,-5.9,10.8,0
3.63,30.3,18.1,25.1,-0.36,1.64,25.4,19.4,19.2,12.2,10.0,3.0,-5.9,10.8,0
0.0,12.3,8.3,24.3,1.43,9.08,25.8,19.8,20.0,4.0,10.0,-6.0,-4.3,11.3,0
0.0,12.3,8.3,24.3,1.43,9.08,25.8,19.8,20.0,4.0,10.0,-6.0,-4.3,11.3,0
0.0,14.1,15.1,23.1,1.9,4.96,26.4,19.4,18.0,10.0,9.8,-9.2,-5.1,15.1,0
0.0,14.1,15.1,23.1,1.9,4.96,26.4,19.4,18.0,10.0,9.8,-9.2,-5.1,15.1,0
0.0,15.9,16.1,24.1,1.74,4.03,26.0,18.0,17.8,9.8,10.4,-7.6,-6.3,10.6,0
0.0,15.9,16.1,24.1,1.74,4.03,26.0,18.0,17.8,9.8,10.4,-7.6,-6.3,10.6,0
0.0,28.9,18.9,23.1,1.07,1.58,26.6,19.6,18.0,13.8,10.2,2.2,-5.1,18.1,0
0.0,28.9,18.9,23.1,1.07,1.58,26.6,19.6,18.0,13.8,10.2,2.2,-5.1,18.1,0
36.13,24.5,20.7,23.3,0.02,-0.07,26.0,20.0,17.8,15.2,10.0,-4.0,-5.5,11.5,1
36.13,24.5,20.7,23.3,0.02,-0.07,26.0,20.0,17.8,15.2,10.0,-4.0,-5.5,11.5,0
148.79,27.9,16.5,23.5,-0.51,3.55,26.0,20.0,18.4,11.4,11.2,4.2,-5.1,-9.8,1
148.79,27.9,16.5,23.5,-0.51,3.55,26.0,20.0,18.4,11.4,11.2,4.2,-5.1,-9.8,0
69.7,25.3,16.9,23.9,-0.66,3.15,26.4,20.4,18.4,11.4,10.2,0.2,-5.5,23.5,1
69.7,25.3,16.9,23.9,-0.66,3.15,26.4,20.4,18.4,11.4,10.2,0.2,-5.5,23.5,0
76.87,37.5,22.2,22.7,-1.28,-1.0,24.4,21.3,16.6,16.1,8.6,7.3,-6.1,-6.3,1
76.87,37.5,22.2,22.7,-1.28,-1.0,24.4,21.3,16.6,16.1,8.6,7.3,-6.1,-6.3,0
0.0,18.7,13.9,23.9,0.75,5.5,25.6,19.6,18.8,8.8,11.4,-2.6,-5.1,16.1,0
0.0,18.7,13.9,23.9,0.75,5.5,25.6,19.6,18.8,8.8,11.4,-2.6,-5.1,16.1,0
0.0,20.7,18.1,24.1,2.62,1.98,26.0,16.0,18.6,12.6,11.0,-5.0,-5.5,14.5,0
0.0,20.7,18.1,24.1,2.62,1.98,26.0,16.0,18.6,12.6,11.0,-5.0,-5.5,14.5,0
94.51,32.5,18.5,24.5,-1.16,1.42,26.2,19.2,19.0,13.0,10.2,5.2,-5.5,16.5,0
94.51,32.5,18.5,24.5,-1.16,1.42,26.2,19.2,19.0,13.0,10.2,5.2,-5.5,16.5,0
0.0,23.3,14.9,21.9,3.77,5.15,26.0,17.0,18.4,11.4,10.2,0.2,-3.5,17.5,0
0.0,23.3,14.9,21.9,3.77,5.15,26.0,17.0,18.4,11.4,10.2,0.2,-3.5,17.5,0
31.21,28.3,17.1,23.1,0.71,2.74,26.8,20.8,19.2,13.2,11.6,3.6,-3.9,11.9,1
31.21,28.3,17.1,23.1,0.71,2.74,26.8,20.8,19.2,13.2,11.6,3.6,-3.9,11.9,0
188.26,34.6,18.0,22.5,-0.6,2.46,27.2,21.2,18.0,13.5,9.4,8.0,-4.5,18.5,0
188.26,34.6,18.0,22.5,-0.6,2.46,27.2,21.2,18.0,13.5,9.4,8.0,-4.5,18.5,0
0.0,-5.1,9.9,24.9,2.74,7.82,26.2,19.2,20.0,5.0,12.8,22.2,-4.9,22.9,0
0.0,-5.1,9.9,24.9,2.74,7.82,26.2,19.2,20.0,5.0,12.8,22.2,-4.9,22.9,0
0.0,-12.7,10.1,24.1,1.88,8.4,25.4,15.4,18.2,4.2,11.2,29.8,-5.9,23.9,0
0.0,-12.7,10.1,24.1,1.88,8.4,25.4,15.4,18.2,4.2,11.2,29.8,-5.9,23.9,0
0.0,18.7,14.9,21.9,3.45,5.38,25.6,16.6,17.8,10.8,10.8,-3.2,-4.1,13.1,1
0.0,18.7,14.9,21.9,3.45,5.38,25.6,16.6,17.8,10.8,10.8,-3.2,-4.1,13.1,0
158.16,35.0,19.7,23.7,-1.44,0.79,26.8,22.3,18.0,14.0,10.6,7.9,-5.7,-8.3,1
158.16,35.0,19.7,23.7,-1.44,0.79,26.8,22.3,18.0,14.0,10.6,7.9,-5.7,-8.3,1
38.84,34.5,18.4,22.3,0.3,2.09,24.8,21.0,18.0,14.1,9.2,7.3,-4.3,-7.8,1
38.84,34.5,18.4,22.3,0.3,2.09,24.8,21.0,18.0,14.1,9.2,7.3,-4.3,-7.8,1
2.96,34.2,20.8,22.1,0.89,0.31,23.2,20.9,16.8,15.5,8.6,5.2,-5.3,-7.7,1
2.96,34.2,20.8,22.1,0.89,0.31,23.2,20.9,16.8,15.5,8.6,5.2,-5.3,-7.7,0
0.79,29.1,17.5,23.5,0.68,2.58,25.2,20.2,18.6,12.6,9.8,2.8,-4.9,-7.4,1
0.79,29.1,17.5,23.5,0.68,2.58,25.2,20.2,18.6,12.6,9.8,2.8,-4.9,-7.4,0
271.69,25.3,18.5,22.7,-0.88,2.06,26.0,21.0,17.8,13.6,8.8,-2.2,-4.9,-9.7,1
271.69,25.3,18.5,22.7,-0.88,2.06,26.0,21.0,17.8,13.6,8.8,-2.2,-4.9,-9.7,0
128.31,22.5,13.7,24.7,-1.07,5.48,26.2,21.6,18.8,7.8,8.8,-1.2,-5.9,23.9,1
128.31,22.5,13.7,24.7,-1.07,5.48,26.2,21.6,18.8,7.8,8.8,-1.2,-5.9,23.9,0
0.0,26.2,18.8,22.5,1.39,1.97,25.6,19.6,17.4,13.7,9.4,-0.6,-5.1,35.1,1
0.0,26.2,18.8,22.5,1.39,1.97,25.6,19.6,17.4,13.7,9.4,-0.6,-5.1,35.1,0
5.13,21.3,15.5,23.5,1.35,4.26,24.6,20.3,18.8,10.8,10.4,-2.6,-4.7,31.7,1
5.13,21.3,15.5,23.5,1.35,4.26,24.6,20.3,18.8,10.8,10.4,-2.6,-4.7,31.7,0
4.96,33.4,18.1,23.1,0.57,2.24,26.0,20.0,18.2,13.2,8.2,5.3,-4.9,11.9,0
4.96,33.4,18.1,23.1,0.57,2.24,26.0,20.0,18.2,13.2,8.2,5.3,-4.9,11.9,0
210.59,32.2,17.9,22.9,-0.72,2.52,26.4,20.4,18.0,13.0,8.4,4.7,-4.9,14.9,0
210.59,32.2,17.9,22.9,-0.72,2.52,26.4,20.4,18.0,13.0,8.4,4.7,-4.9,14.9,0
40.97,27.3,18.1,23.1,-0.32,2.24,26.0,21.0,18.2,13.2,10.4,1.4,-4.9,18.9,0
40.97,27.3,18.1,23.1,-0.32,2.24,26.0,21.0,18.2,13.2,10.4,1.4,-4.9,18.9,0
2.2,11.9,14.5,22.5,1.48,5.41,25.6,19.6,18.4,10.4,9.6,11.4,-4.1,40.1,0
2.2,11.9,14.5,22.5,1.48,5.41,25.6,19.6,18.4,10.4,9.6,11.4,-4.1,40.1,0
0.0,9.1,13.7,23.7,3.42,5.84,26.8,16.8,18.4,8.4,10.6,12.4,-5.3,39.3,0
0.0,9.1,13.7,23.7,3.42,5.84,26.8,16.8,18.4,8.4,10.6,12.4,-5.3,39.3,0
4.03,12.1,15.5,21.5,1.31,4.99,25.4,19.4,17.6,11.6,10.8,10.2,-3.9,13.9,0
4.03,12.1,15.5,21.5,1.31,4.99,25.4,19.4,17.6,11.6,10.8,10.2,-3.9,13.9,0
0.51,26.3,15.1,23.1,0.77,4.88,26.6,19.6,18.2,10.2,10.2,3.2,-4.9,12.9,1
0.51,26.3,15.1,23.1,0.77,4.88,26.6,19.6,18.2,10.2,10.2,3.2,-4.9,12.9,1
376.66,27.3,18.5,23.3,-1.83,2.02,25.6,21.3,17.8,13.0,10.4,1.4,-5.5,17.5,1
376.66,27.3,18.5,23.3,-1.83,2.02,25.6,21.3,17.8,13.0,10.4,1.4,-5.5,17.5,0
82.27,26.2,19.6,23.9,-0.29,0.61,26.2,20.2,18.6,14.3,10.0,-2.0,-5.3,17.3,1
